NAME,lat,lon,STATUS_YR,DESIG_ENG,AREA_KM2,annual_temp_c,annual_precip_mm,elevation_m
Vina Plains,39.96433505338567,-121.94173015095096,2000,Easement,80.5279549197662,16.710959992934775,19756.29999999998,102.0
Wells-Chelan-Sagebrush Flats,47.78195279417812,-119.971915640227,0,Wildlife Area Complex,166.616448721563,8.570122758986123,11295.99000000008,534.0
Wenas,46.833531869418366,-120.6167111951456,0,Wildlife Area Complex,293.55625217032,6.006482380994449,20405.750000000044,998.0
West Pioneer,45.61501305187397,-113.2075731638392,1977,Wilderness Study Area,621.959890636343,-0.1138214254172917,20041.5899999999,2410.0
West,55.134818864630525,-163.02648143979695,1980,Wilderness Area,387.033981182616,3.7519738585180855,30610.580000000555,48.0
"White, Michigan Wild And Scenic River Study Area",43.53230308737897,-86.13521069008044,1992,Scenic River,83.2456873535401,8.17059083281814,29219.5900000003,230.0
Wind River,68.2405220983472,-147.2194768795292,1980,Wild & Scenic River Corridor,786.340536927681,-8.633012452530238,11450.339999999967,772.0
Woodbury,33.77073833912306,-79.27003789854577,2006,Wildlife Management Area,104.928931671929,17.698516294268373,39348.04000000019,9.0
Wovoka,38.53696949238989,-119.08408859835664,2014,Wilderness,198.907031972242,5.36183873531753,11572.959999999985,2347.0
"Wetlands Reserve Program (WRP), Catahoula, LA",31.59309450297045,-91.87014149261184,1993,Reserve Program,117.204386278676,19.236032853484044,37251.14000000032,15.0
"Wetlands Reserve Program (WRP), Hendry, FL",26.51811289659502,-81.07437404031172,2001,Reserve Program,140.622005029569,23.162227324913967,35411.98999999995,8.0
"Wetlands Reserve Program (WRP), Highlands, FL",27.273986114776868,-81.44726413710491,2001,Reserve Program,141.703034244745,22.419800406252804,34161.030000000275,34.0
"Wetlands Reserve Program (WRP), Humphreys, MS",33.11496576291423,-90.5141483515605,1996,Reserve Program,97.0822290298404,18.05838558685852,37818.040000000045,32.0
"Wetlands Reserve Program (WRP), Klamath, OR",42.4175302153485,-121.55303670695774,1996,Reserve Program,93.514401622325,6.948829815419933,18053.78999999997,1477.0
"Wetlands Reserve Program (WRP), Polk, MN",47.70615639507271,-96.29170370611796,2001,Reserve Program,102.104796178154,4.485454384880345,20839.870000000203,337.0
"Wetlands Reserve Program (WRP), Madison, LA",32.36392732911052,-91.22967547375008,1993,Reserve Program,142.073457643821,18.719270511348583,36798.75000000022,24.0
"Wetlands Reserve Program (WRP), Martin, FL",27.141667367516494,-80.47845825805109,1999,Reserve Program,82.8731134820876,23.45023403691609,31022.140000000305,8.0
"Wetlands Reserve Program (WRP), Miller, AR",33.46746872549451,-93.83687146207866,1998,Reserve Program,82.612824117936,17.807957255144405,37045.8000000001,74.0
Powderhorn,38.1361581119069,-107.1459079493013,1993,Wilderness Area,193.690034460598,-1.1240660602313846,23808.000000000076,3332.0
"Wetlands Reserve Program (WRP), Tensas, LA",32.015477083895945,-91.37871301435494,1995,Reserve Program,145.30219624481,18.859542524065997,36872.06999999998,29.0
Rainbow Mountain,36.08275856140911,-115.50180708217069,2013,Wilderness Area,81.7102784486178,12.01781330036206,9999.980000000034,2010.0
Snow Mountain,39.41429373951341,-122.7821189985346,1984,Wilderness,244.928268639815,9.88934028084432,30724.570000000156,1540.0
La Madre Mountain,36.208865697086296,-115.46777508731272,2013,Wilderness Area,112.92836956125,10.655241543760514,10312.330000000058,2220.0
Okefenokee National Wildlife Refuge.Wilderness Area,30.8039519367949,-82.30243323387991,1975,National Wildlife Refuge,1416.06705160051,19.72573522917955,32085.57999999988,37.0
Muddy Mountains,36.29243561924844,-114.71926632281286,2013,Wilderness Area,180.580019451777,15.032844652477245,5135.720000000019,1437.0
Wrangell-Saint Elias,61.158763180280566,-142.42169492623526,1980,Wilderness Area,39199.0594335495,-4.493738408548956,29597.889999999985,1152.0
High Peaks,44.13992473787856,-74.09611508144106,0,Wilderness,833.967388877412,4.476817097942247,35620.26999999991,680.0
Lake George,43.61268813638585,-73.60269185999553,0,Wild Forest,254.790190955214,6.944414024551787,32907.059999999765,254.0
Abert Rim,42.57043486136543,-120.1798270354238,1992,Wilderness Study Area,101.388299281844,7.424454649827767,13302.4499999999,1539.0
Greater Flint Hills Fee,38.07861089355757,-96.49479184613112,1972,Private Conservation Land,126.374620914162,13.083228826282763,29404.78999999987,443.0
Togiak,59.63632442276474,-160.19930391299135,1980,Wilderness Area,9613.69951423409,-1.9338161264682452,33784.87000000007,320.0
Slide Mountain,42.01338186937447,-74.38445716589834,0,Wilderness,205.093893178218,6.140793076039937,41072.26999999908,719.0
Bitter Creek,48.69170212518636,-106.78419396161556,1992,Wilderness Study Area,246.253768897251,5.523650975889784,12337.129999999876,781.0
Bighorn Mountain,34.29137195238967,-116.61592298495228,1994,Wilderness Area,107.979214893314,14.513335688421773,11055.320000000018,1623.0
Granite Mountain,37.98940033491345,-118.78787682128102,2009,Wilderness Area,138.848960193897,5.108178044687804,9704.030000000022,2294.0
White Mountains,37.5444856696993,-118.00360693834403,2009,Wilderness Area,94.485770925372,11.6588801554358,8067.759999999984,1738.0
Guadalupe Mountains,31.944149734505825,-104.8564837724926,1978,Wilderness Area,185.463161468207,10.978760045924217,10132.660000000027,2293.0
Little Jacks Creek,42.69310701412218,-116.1855994280254,2009,Wilderness Area,222.317940943148,7.560416850657944,12864.290000000196,1698.0
Big Jacks Creek,42.58536105783013,-116.05976797223084,2009,Wilderness Area,228.853820963295,8.766802084253296,10642.859999999904,1518.0
Canaan Mountain,37.08228413968655,-112.98314154588326,2009,Wilderness Area,179.878421167428,8.62201713326858,11552.779999999924,1966.0
Leaf River,30.985189022817536,-88.87979314280328,0,Still Hunting Area,136.826733039408,19.009458624039603,41472.84000000051,67.0
Sunflower,32.78921190280653,-90.7633293223076,0,State Conservation Area,223.69094478634,18.49984986311054,37648.450000000106,33.0
Cow Creek,47.84105673188321,-108.88921260004872,1992,Wilderness Study Area,93.8008220691112,6.744979245782897,12534.95000000004,935.0
Castle Mountains,35.29144364104566,-115.093701087914,0,National Monument,83.5019998142093,15.161609114192377,6356.680000000023,1501.0
Lower Purgatoire,37.43569761743743,-103.71317539496032,2015,Conservation Area,199.650043054981,11.485834142894925,11720.359999999908,1622.0
Sangre De Cristo,37.45978959518735,-105.31107634044196,0,Conservation Area,673.400409057354,5.948803320674719,12338.979999999903,2517.0
Redwood,41.27566948047839,-124.00702764705473,1968,National Park,315.551000727905,9.929011746003672,47635.529999999984,561.0
Sequoia,36.50770014548164,-118.575181258596,1890,National Park,1645.70338714088,3.311631193146697,26092.66000000017,3219.0
Tatitlek Timber,60.745330532282445,-146.10043909397015,1998,Conservation Easement,110.612668265772,2.959145102887922,74207.98000000065,0.0
Big Thicket,30.42156855358608,-94.3434059831478,0,National Preserve,439.982622278971,19.87403514969535,38905.1699999997,32.0
Sanilac Shores Great Lakes State Underwater Preserve,43.44820753042272,-82.49063035209487,1988,Marine Protected Area,433.504805141875,8.159189260796596,26037.240000000224,174.0
Craters of the Moon,43.1763683903642,-113.47258683408084,0,National Preserve,1666.95085155167,7.919535458800649,10150.350000000028,1478.0
Edwin B. Forsythe,39.6164156391736,-74.30893920693947,0,National Wildlife Refuge,179.216004609409,13.142912655656636,33197.720000000176,3.0
Lower Devils River,29.93128158081608,-100.94472267593734,2003,Easement,82.1824566790778,19.75073743707492,15734.620000000145,549.0
"Gilchrist Forest (East, Match Tracts 2,3,4)",43.44845622526677,-121.45355962386336,2015,Forest,82.8976906198823,6.423439017928078,20228.89999999996,1403.0
Gladwin State Foreset Area,43.96380833887074,-84.3639671064525,0,Forest Management,755.216029430799,7.4944272719243585,24350.520000000317,230.0
Shingleton State Foreset Area,46.26864863623479,-86.2159840379277,0,Forest Management,1489.66976964905,5.183334805263599,24285.580000000195,224.0
North Cherokee National Forest &,36.22339100004927,-82.34240694222903,0,Wildlife Management Area,1376.43904295556,12.106429391503974,36082.97999999962,615.0
Turtle Flambeau Scenic Waters Area,46.0758319304156,-90.16300879618996,0,Conservation Easement,143.019802470244,4.642453413406336,25235.04000000008,476.0
Allegan State,42.57256516138231,-85.99402682065404,0,Game Area,204.854349522683,9.06515057846863,31186.150000000296,207.0
Kenai Mountains-Turnagain Arm National,60.58669692755866,-149.3319973282479,2009,Heritage Area,4762.22841243931,-4.8210633224410575,98536.2499999998,1143.0
Valles Caldera,35.91678272538962,-106.5195717880562,0,National Preserve,359.988925799751,5.06757926344608,21031.65000000006,2808.0
Golden Gate,37.86136579426928,-122.605743389756,1972,National Recreation Area,141.185020235881,13.510465424357436,19754.469999999936,0.0
Big Wild Horse Mesa,38.53269829128934,-110.69929297072925,2019,Wilderness Area,81.5434161699059,11.588333480526355,3948.849999999982,1539.0
Alger Great Lakes State Bottomland Preserve,46.57280829415082,-86.47527336395798,1981,Marine Protected Area,342.647728118655,5.238196591009451,28752.870000000272,181.0
Bayou Savage National Wildlife Refuge,30.08096467904285,-89.85443422183182,1986,Marine Protected Area,103.347238993246,20.513273867349653,40118.44999999984,0.0
Labyrinth Canyon,38.593534198158814,-110.09712611367368,2019,Wilderness Area,243.411353530613,12.89531926167978,5459.110000000015,1383.0
Little Ocean Draw,38.69936279231535,-110.7912393552749,2019,Wilderness Area,92.7249271407475,8.984933321557886,7548.099999999985,1955.0
Lower Last Chance,38.53034629342432,-111.16435981648532,2019,Wilderness Area,87.5359709098653,8.925514439636178,5565.189999999987,1793.0
Jean Lafitte National Historical Park and Pres National Historical Park,29.817377902765664,-90.14021621585512,1978,Marine Protected Area,87.8818023310549,20.679051488121505,42336.74000000047,1.0
Manitou Passage Great Lakes State Bottomland Preserve,44.96059955619629,-86.08914624135878,1989,Marine Protected Area,729.698043586261,7.530910536077007,28936.950000000263,174.0
Marquette Great Lakes State Bottomland Preserve,46.73616599862272,-87.57119869741152,1991,Marine Protected Area,453.175726215262,5.433030115693732,25458.480000000072,181.0
McFaddin National Wildlife Refuge,29.66511608623272,-94.18400005216763,1980,Marine Protected Area,238.662316814894,20.718926079660907,40418.53000000015,0.0
Alligator River,35.7651590476373,-75.87283927810464,1984,National Wildlife Refuge,617.770990744743,16.407241897023752,37583.55,6.0
Thumb Area Great Lakes State Bottomland Preserve,43.9892302516101,-82.68130548303678,1985,Marine Protected Area,690.797605929999,7.818661132208763,24913.080000000184,174.0
Anahuac,29.60467266772504,-94.47448282733872,0,National Wildlife Refuge,150.847252430396,20.735220347964265,38225.75999999996,1.0
Whitefish Point Great Lakes State Bottomland Preserve,46.794474132658216,-85.05817654589428,1987,Marine Protected Area,992.496829976794,4.668868674379567,26734.85000000008,181.0
Blackwater,38.43592256414202,-76.11236365905532,0,National Wildlife Refuge,135.366025573393,14.071774264770887,32849.82999999983,0.0
Pictured Rocks,46.57063910578114,-86.32471924477989,0,National Lakeshore,145.634677310721,5.042859666166218,25714.900000000234,199.0
Acadia,44.31037622042594,-68.29127226945376,0,National Park,152.934419380278,6.432111631193133,33646.12000000046,80.0
Channel Islands,33.97332030694917,-119.97951376978712,1980,National Park,280.190414119334,14.941190497218075,9340.620000000004,0.0
Brazoria,29.10713629660455,-95.2342389391639,1969,National Wildlife Refuge,190.321843610754,21.19727987282535,33475.02000000007,1.0
Don Edwards San Francisco Bay,37.48795820671028,-122.06278791084117,0,National Wildlife Refuge,101.179697783495,14.960699461273506,14710.109999999891,0.0
Lower Suwannee,29.35086467568958,-83.10700617995897,0,National Wildlife Refuge,210.184298545669,20.859074450233997,35845.86000000016,2.0
Moosehorn,45.01917340792023,-67.2664180038995,0,National Wildlife Refuge,118.915633573918,6.778539256380781,34430.29000000013,23.0
Ouachita,34.75487181771884,-93.70556484572052,1935,National Wildlife Refuge,586.071271392952,15.221010332950582,38652.31999999996,416.0
Sabine,29.903124035197777,-93.5810099991747,0,National Wildlife Refuge,518.37479775358,20.540113044246173,39159.42000000011,-1.0
St. Marks,30.10205920239059,-84.22592766664303,0,National Wildlife Refuge,339.536548553704,20.180711825487844,40232.52,1.0
San Bernard,28.97575615497283,-95.62101498387202,0,National Wildlife Refuge,256.644303203263,21.12709529276696,32920.28000000012,5.0
Gray Davis Dye Creek,40.11315921516082,-122.00131023748628,0,Preserve,153.452020749799,16.318669963790505,21620.789999999997,221.0
Charlotte Harbor,26.78595749259892,-82.13676071523454,1970,Preserve State Park,180.218560100403,22.96122052459585,30556.28000000032,0.0
Fakahatchee Strand,26.021912250722977,-81.42034011214592,0,Preserve State Park,313.106388336706,23.29924048397065,33129.07000000004,11.0
St. Sebastian River,27.8209736319022,-80.56182590712902,1995,Preserve State Park,87.5280806062082,22.62461361829904,34511.630000000034,9.0
Crown Of The Continent Fee,46.98078127560076,-114.0134490229904,2008,Private Conservation Land,161.626834842804,4.688492448997594,21357.199999999968,1419.0
Mount Hamilton/Orestimba Peak,37.26076855497676,-121.16818249091668,1998,Private Conservation Land,133.701136759088,16.409352645058647,9615.990000000009,253.0
Prairie Canyonlands,37.596476413147,-104.33120972508956,2016,Private Conservation Land,140.85028305253,10.723686302216755,11714.610000000046,1718.0
Santa Cruz Island Macrosite,34.01326809373422,-119.79220458005614,1978,Private Conservation Land,189.977256684269,12.831996820630602,10369.679999999977,412.0
Great Sand Dunes/San Luis Lakes,37.67592184030613,-105.68789911613312,2003,Lake,227.420957034958,6.307312549677627,11082.30000000002,2297.0
Glacier Proposed or Recom,48.683727345434846,-113.79092503100186,2003,Recommended Wilderness,3768.5634014805,-0.6090170449527499,24959.88000000026,2126.0
Yellowstone Proposed or Recom,44.593227786945725,-110.54919061632664,1978,Recommended Wilderness,7951.98255680389,0.0729841914686926,25230.99,2484.0
Upper Mississippi River National Wildlife and Fish,42.69198030093223,-90.78896511515352,0,Refuge,250.161157956923,8.718184226795026,27934.410000000156,252.0
Saddle Mountain National Wildlife Refu,46.45847186930751,-119.64197545335284,2008,National Wildlife Refuge,298.798669434302,11.881171067738237,8435.220000000028,309.0
Crystal Falls State Forest Area,46.1007788983034,-87.97533752858898,0,State Forest,1216.707228838,4.563083988342314,22890.970000000205,417.0
Baraga State Forest Area,46.79764311091185,-88.56749332243707,0,State Forest,486.928697397267,4.829197209220152,25415.2100000001,294.0
Cadillac State Forest Area,44.27185812813074,-85.37209977463311,0,State Forest,898.37640502637,6.198595778503959,26876.450000000004,443.0
Escanaba State Forest Area,45.66273572543158,-87.39656205696816,0,State Forest,552.944869772672,5.781241720392128,23988.720000000336,229.0
Newberry State Forest Area,46.49236687912971,-85.45267005183092,0,State Forest,1410.17377004141,4.866581294709891,25113.06000000004,245.0
Pigeon River Country State Forest Area,45.20234340460577,-84.41348621652514,0,State Forest,417.514682318601,6.002207895434077,25957.280000000348,302.0
Sault Ste. Marie State Forest Area,46.115619287312825,-84.85781145197552,0,State Forest,1254.4217895648,5.134628631987979,27748.56000000029,248.0
Sand Hills,34.546914238565805,-80.04779939011117,0,State Forest,166.700190639191,16.794983661573795,35133.030000000224,77.0
Traverse City State Forest Area,44.64721242897907,-85.38726996180618,0,State Forest,1244.20890195324,6.723121080985615,27239.53000000001,289.0
Mono Lake Tufa,38.007464805093136,-119.01483348519486,1982,State Reserve,191.473697607707,7.553333922105448,8399.370000000112,1945.0
Red Lake,48.36718869471549,-94.98787516214408,0,State Wildlife Management Area,1313.96649362892,3.731617062615911,21020.599999999977,368.0
Roseau River,48.94007646403471,-96.23004939497956,0,State Wildlife Management Area,304.096484755659,3.5543053960964386,19906.670000000093,311.0
Otter Tail County,46.33535662177645,-95.99180142418042,0,Waterfowl Production Area,98.9241917835035,5.33925638081781,21220.330000000005,395.0
Cecil D. Andrus-White Clouds,44.13400527277123,-114.64503417425128,2015,Wilderness,367.343397566236,-1.6207100591715973,25282.9200000001,2794.0
Campbell County,45.74350100269129,-99.89961773670616,0,Waterfowl Production Area,121.260183354228,6.690011481056258,15393.540000000232,536.0
Grant County,45.163907975878686,-96.88722969227102,0,Waterfowl Production Area,187.776144755102,5.921637375253922,20202.41999999996,556.0
South Cherokee National Forest &,35.24332920590381,-84.32789787210153,0,Wildlife Management Area,1195.79885472076,,,
Sentinel Range,44.29217316451953,-73.87012935148809,0,Wilderness,97.2841449320434,3.283334805263624,36185.74000000013,868.0
South Baranof,56.719813138622,-134.92254729931068,1980,Wilderness,1278.12972613327,3.119500132473727,79088.13999999932,534.0
South Etolin,56.00846629775686,-132.30195439191257,1990,Wilderness,337.619088913618,0.4976419676764126,94682.72999999994,790.0
South Prince Of Wales,54.90158663618044,-132.32290758568112,1980,Wilderness,351.378807365707,6.949651152521436,74788.35000000022,94.0
Stikine-Leconte,56.78114674278429,-132.21801986920164,1980,Wilderness,1772.8093924614,-2.648132120462769,113250.4099999999,1182.0
Superstition,33.477066204741995,-111.24030281966664,1964,Wilderness,648.181435099784,17.03433718979064,15633.159999999943,1148.0
Wenaha-Tucannon,45.94943769886334,-117.8029704764214,1979,Wilderness,264.316783393045,8.010412434867069,27520.18000000009,975.0
West Canada Lake,43.569783964966014,-74.61885839657158,0,Wilderness,706.137109739462,4.410827519208692,37949.759999999886,753.0
Cranberry Lake,44.18643222422944,-74.81068156684984,0,Wild Forest,104.806473393073,5.3922193764903295,39188.34000000016,495.0
Moose River Plains,43.72399329632032,-74.69402584819913,0,Wild Forest,269.678939620561,4.642453413406357,40596.43999999978,667.0
Bruneau-Jarbidge Rivers,42.30895966028126,-115.5979258306202,2009,Wilderness Area,383.995626207281,8.90014130530778,10165.58999999995,1474.0
Alta Toquima,38.78910744485683,-116.9253286868242,1989,Wilderness,143.989636722608,0.2513468162147841,8580.740000000078,3226.0
Dix Mountain,44.05778687707674,-73.76299284591902,0,Wilderness,181.294169179328,3.1318025258323696,36185.74000000013,919.0
Eagle Cap,45.23984465552471,-117.40962718777946,1964,Wilderness,1441.65098413353,-0.5066766757926348,32065.08000000018,2589.0
Chuckwalla Mountains,33.6024993040812,-115.33067123824958,1994,Wilderness Area,411.163440866035,19.91060672966532,3577.659999999997,838.0
Giant Mountain,44.1661772741767,-73.69834528814671,0,Wilderness,95.8314353908572,2.953068974653372,36185.74000000013,927.0
Hemingway-Boulders,43.9002328639358,-114.48735136220635,2015,Wilderness,275.259367073001,-3.7401307074097048,25282.9200000001,3120.0
Jim Mcclure-Jerry Peak,44.023629276574006,-114.28397516111411,2015,Wilderness,383.778584988446,-1.1229621125143503,20938.47000000003,2686.0
Kuiu,56.29316428408808,-134.0722984443207,1990,Wilderness,243.614640144482,6.864982778415618,75377.39999999931,0.0
Daniel J. Evans,47.798985307425525,-123.64344913039196,1988,Wilderness Area,3508.88055034839,1.3880420383290657,78890.65999999952,1709.0
Petersburg Creek-Duncan Salt Chuck,56.85455703027993,-133.19878294160438,1980,Wilderness,189.216763432341,0.4737260443345403,83326.22000000042,682.0
Pharaoh Lake,43.811944251612616,-73.6403688153988,0,Wilderness,187.103849985955,5.832985957785016,34062.37000000107,411.0
Pleasant/Lemusurier/Inian Islands,58.31524497961684,-135.89597189873697,1990,Wilderness,93.6403684133159,6.057502428684937,85076.66000000047,0.0
Red Rock Lakes National Wildlife Refuge_Wilderness Area,44.63029281463063,-111.76177945489611,1976,National Wildlife Refuge,133.274449640167,2.9642232623863056,17319.919999999875,2016.0
Devils Garden Lava Bed,43.47121531133037,-120.90990540110242,1992,Wilderness Study Area,113.157584518412,7.309838382054213,14875.880000000176,1404.0
Inholding,38.44581115120483,-110.28691330910772,0,Wilderness Study Area,276.896758839528,11.78568400600546,6974.239999999978,1657.0
South Fork,43.97798080734936,-120.0429401973306,1992,Wilderness Study Area,82.2711068239337,6.831846683741076,14648.429999999862,1347.0
Turtle Canyon,39.38097726620624,-110.21309095897388,2019,Wilderness Area,131.218813503481,6.212249403868205,13596.029999999942,2279.0
Apalachicola River,29.85079661261869,-85.01686317491921,1974,Wildlife and Environmental Area,254.770061220508,20.06677558950808,42506.8999999996,23.0
Sikes Act,42.83871807117982,-114.13033435183527,0,Wildlife Habitat Area,143.952723461289,9.568709705908407,9748.060000000014,1260.0
Kirtland Warbler Unit Damon,44.46631767086569,-84.28250990481679,0,Wildlife Habitat Management Area,102.098618514744,6.248644352203511,24392.16000000025,379.0
A.E.D.C.,35.36956570492317,-86.08113906582979,1954,Wildlife Management Area,111.538982080204,14.548706173275685,40772.060000000754,332.0
Altamaha,31.38056877807725,-81.48074349327743,0,Wildlife Management Area,125.900903533588,19.58842179634372,35780.529999999795,18.0
Beaver Dam,38.78258167314835,-79.68449451732802,0,Wildlife Management Area,164.469724365377,8.344422856133534,42074.3699999998,961.0
Cheat,38.6570008259073,-79.88511996459528,0,Wildlife Management Area,322.012292292138,6.674202949748293,44827.78999999984,1219.0
Grasslands Wildlife Management Area 17,37.15864977621565,-120.76893886054218,1998,Wildlife Management Area,360.647310237845,17.555329859577892,11227.270000000011,26.0
J.D. Murphree,29.78827700371343,-94.00997296694736,1950,Wildlife Management Area,100.310047736949,20.594798198357427,41338.41999999981,0.0
Land Between The Lakes,36.574101770694085,-87.97451402666171,1968,Wildlife Management Area,259.160409890768,14.53641261149877,37097.97000000054,188.0
Little River,38.5403943746306,-79.7807741561695,0,Wildlife Management Area,492.114241719008,9.000786010774508,36112.02000000027,845.0
Ossabaw Island,31.79581947378183,-81.1139232846292,0,Wildlife Management Area,114.121404934329,19.557952839353543,34500.489999999925,0.0
Neola,37.96978509843087,-80.1607575862535,0,Wildlife Management Area,427.728288248214,9.587450322352735,39253.96999999994,732.0
Oak Ridge,35.94008293015945,-84.32048299489271,1989,Wildlife Management Area,118.665285474511,14.4066236863023,40497.19000000026,311.0
Potomac,38.83571895936144,-79.42256659805138,0,Wildlife Management Area,590.805667386487,9.512355382849096,33406.29999999993,688.0
Prentice Cooper State Forest &,35.10990919038731,-85.44814047118511,1947,Wildlife Management Area,100.083885853017,14.542674202949744,40267.88000000053,362.0
Redlands,33.65338362799547,-83.26506690755615,0,Wildlife Management Area,111.209613098562,16.803762253819542,35155.80000000018,185.0
Rimel,38.204651228873765,-79.97143741303302,0,Wildlife Management Area,275.412583099711,8.247301951779583,39944.72000000003,937.0
Santee Coastal Reserve,33.13290119526608,-79.33638841303956,1974,Wildlife Management Area,104.269577720888,18.937057316965458,39836.80000000019,0.0
Eagle Creek,35.35304665670346,-87.85534794169351,1989,Wildlife Management Area,92.6758363622622,15.234151726574195,41972.379999999845,236.0
Tackett Creek,36.53161416606064,-83.88769161886324,0,Wildlife Management Area,184.300754119366,12.653113132562094,40551.920000000704,528.0
Tea Creek,38.37068489686608,-80.16638885611614,0,Wildlife Management Area,272.980332785515,6.30827519208691,44551.35000000032,1342.0
Tomblin,37.80193181518101,-82.09793174777505,0,Wildlife Management Area,101.897855427389,12.24350437163295,42847.88000000031,418.0
Wardensville,38.98192353857821,-78.68165287492667,0,Wildlife Management Area,222.344753556454,9.225699902852588,31054.679999999964,723.0
Marsh Island,29.559863230573185,-91.86941031690348,1991,Wildlife Refuge,286.391917020036,20.8776825929524,37927.15000000022,0.0
John Wesley Powell,40.58094456224359,-109.15219194443264,0,National Conservation Area,120.258836265539,6.1798904883864685,11199.779999999955,1937.0
Agua Fria,34.23063594922404,-112.06069687267122,2000,National Monument,293.300472114654,17.81231122494035,14139.610000000068,1053.0
Basin and Range,37.925797870231314,-115.356852964681,0,National Monument,2866.07417413447,12.535352821690358,6794.11000000001,1505.0
Bears Ears,37.633398721732725,-109.78929712943456,2017,National Monument,131.714402283615,10.228623156407275,9130.79999999998,1928.0
Bears Ears National Monument - Indian Creek Unit,38.044004829128575,-109.6067940426645,2016,National Monument,349.990722998364,9.824004239159263,10385.029999999912,1944.0
Bears Ears National Monument - Shash Jáa Unit,37.49836238222041,-109.71859644093703,2016,National Monument,576.292671890446,10.70560805440256,8355.049999999992,1788.0
Berryessa Snow Mountain,38.8982835807978,-122.41103383971134,0,National Monument,774.377462877178,14.251390974123424,25139.580000000064,714.0
Canyons Of The Ancients,37.43733322753524,-108.9108564633585,2000,National Monument,738.886490883312,8.819420648238049,9858.989999999989,1906.0
Cape Krusenstern,67.41968432416881,-163.50852838323283,1978,National Monument,2499.1350172528,-7.163490241102139,11460.670000000018,104.0
Grand Staircase-Escalante National Monument - Escalante Canyons Unit,37.77114536874329,-111.35525077040406,1996,National Monument,985.123989979902,10.84346904530603,7982.360000000014,1647.0
Grand Staircase-Escalante National Monument - Grand Staircase Unit,37.2394126109372,-112.18619769360632,1996,National Monument,858.313930864335,9.66743795813832,8062.560000000043,1827.0
Grand Staircase-Escalante National Monument - Kaiparowits Unit,37.40757717141389,-111.62859184856406,1996,National Monument,2231.8814048297,10.64565044599484,8674.719999999983,1817.0
Hanford Reach,46.59040364245457,-119.5560368086638,2000,National Monument,791.439462685905,12.529824251523433,7012.170000000019,173.0
Tule Springs Fossil Beds,36.38875565026646,-115.32009714832982,0,National Monument,91.8484612798642,17.993632429568162,3678.9400000000032,876.0
Ironwood Forest,32.41739653126291,-111.53254285116265,2000,National Monument,768.357260311104,20.11818422679505,8273.369999999995,827.0
Katahdin Woods And Waters,45.95652407215079,-68.71213554468916,0,National Monument,362.446275621249,3.951912037445909,35525.65000000054,347.0
Sand To Snow,34.07368957017289,-116.68949541852004,2016,National Monument,708.270261020941,13.692917071447486,11055.320000000018,1511.0
Sonoran Desert,32.908855500482815,-112.39992439838925,2001,National Monument,2008.93806611323,21.375801466042542,7755.700000000012,719.0
Voyageurs,48.47323123970034,-92.8271997571835,1975,National Park,526.682113214896,3.583264152609743,23902.570000000145,352.0
New River Gorge National Park,37.87873491838356,-81.01343475756565,0,National Park,214.037542415479,9.434716947805343,42712.70999999948,831.0
Farm Service Agency Interest Of Mn,46.84286297272698,-95.0036538225567,0,National Wildlife Refuge,97.3052442749199,4.625143513203207,21569.05000000025,432.0
Brown County,45.73209513476061,-98.41384867442991,0,Waterfowl Production Area,159.269325058097,6.4617415879183735,18335.760000000228,418.0
Brule County,43.72948332840039,-99.00427929595524,0,Waterfowl Production Area,140.010454126461,8.634787600459205,17529.250000000186,526.0
Burke County,48.696238244691976,-102.67537600043116,0,Waterfowl Production Area,127.593105261762,3.91691247902498,15772.589999999682,738.0
Aurora County,43.67888786115198,-98.60106395299556,0,Waterfowl Production Area,204.399647508509,8.538655833259702,19354.73000000017,488.0
Beadle County,44.38323777287594,-98.37227850230634,0,Waterfowl Production Area,199.129411655015,8.00485736995494,18976.11000000011,403.0
Blaine County,48.845311465741055,-108.79307285471374,0,Waterfowl Production Area,97.1659767527619,5.3874061644440605,11694.39999999979,996.0
Edmunds County,45.43121481874629,-99.26630146448606,0,Waterfowl Production Area,387.28019356203,6.664117283405467,17078.910000000134,543.0
Clark County,45.00147593602071,-97.80857903473338,0,Waterfowl Production Area,143.569390172437,6.361114545615128,18689.81000000013,565.0
Day County,45.40049348058773,-97.57686531051203,0,Waterfowl Production Area,136.634611496266,5.990815154994267,18957.120000000166,559.0
Deuel County,44.83578936857465,-96.65015962336176,0,Waterfowl Production Area,153.06575511324,6.329691777797424,20577.469999999976,541.0
Dickey County,46.10229773576578,-98.7391132858051,0,Waterfowl Production Area,98.6356590846543,5.875315729047086,18130.38000000003,481.0
Faulk County,45.03662738842183,-99.20201533282228,0,Waterfowl Production Area,495.935599366442,7.382336836527455,17223.479999999934,508.0
Kidder County,47.02172571564138,-99.82456165015614,0,Waterfowl Production Area,347.050937984591,5.101033295063166,16132.060000000416,538.0
Marshall County,45.77380906578705,-97.53857477913556,0,Waterfowl Production Area,219.706273275728,5.631422767817719,19616.60999999988,551.0
Mclean County,47.668829474056615,-100.92305936392418,0,Waterfowl Production Area,119.08883183064,4.86463834672788,16160.61999999972,594.0
Mcpherson County,45.729136918045455,-99.30607863066558,0,Waterfowl Production Area,121.865598105198,6.082098383820535,16558.690000000217,596.0
Hyde County,44.677794178581216,-99.4916901824981,0,Waterfowl Production Area,241.769635866434,7.70855780270245,16608.330000000118,523.0
